AÑO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;CÓDIGO DISTRITO;BARRIO;CÓDIGO BARRIO;COORDENADA-X;COORDENADA-Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
2021;7;631;Centros deportivos;CDM Aluche;AVENIDA DE LAS AGUILAS, 14 28044 MADRID;LATINA;10;ÁGUILAS;107;434499,85;4470564,28;-3.7716686725616;40.3830956005522;AMCDMALUCHECT_CT_General;Externo;Energia Activa;;kWh;79787,3
2021;7;1971;Centros deportivos;CDM Ángel Nieto - Puente de Vallecas;CALLE PAYASO FOFO, 7 28018 MADRID;PUENTE DE VALLECAS;13;PALOMERAS BAJAS;133;443987,26;4471411,87;-3.6594303931969576;40.39165542230783;AMCDMPVALLECASINV_Electricidad_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;28169
2021;7;1692;Centros deportivos;CDM Barajas;AVENIDA LOGROÑO, 70 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450214,44;4479338,63;-3.5866347723157004;40.46294933734348;AMCDMBARAJAS_Electricidad_General;Externo;Energia Activa;;kWh;25134,1
2021;7;1918;Centros deportivos;CDM Cerro Almodóvar;CALLE CERRO DE ALMODOVAR, 9 28007 MADRID;VILLA DE VALLECAS;18;SANTA EUGENIA;182;448838,73;4470403,72;-3.6023182815488193;40.38281136695731;AMCDMCALMODOVARCT_Interruptor_General;Externo;Energia Activa;;kWh;73560,1
2021;7;1825;Centros deportivos;CDM Concepción;CALLE JOSE DEL HIERRO, 5 28027 MADRID;CIUDAD LINEAL;15;CONCEPCIÓN;154;445003,74;4476491,39;-3.648873879700902;40.437198629630075;AMCDMCONCEPCION_CGBT_Interruptor_General;Externo;Energia Activa;;kWh;44301,1
2021;7;;Centros deportivos;CDM Daoíz y Velarde;AVENIDA  CIUDAD DE BARCELONA,  162  28007  MADRID;RETIRO;3;PACÍFICO;31;442467,01;4472536,18;-3.67746528950444;40.401630486360204;AMCDMDAOIZYVELARDE_CGBT_IGeneral;Externo;Energia Activa;;kWh;88806,8
2021;7;1921;Centros deportivos;CDM Entrevías;RONDA  SUR,  4  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVÍAS;131;442827,09;4469918,83;-3.6728529011536875;40.37801202948858;AMCDMENTREVIASINVIERNO_Electricidad_General;Externo;Energia Activa;;kWh;28092,3
2021;7;;Centros deportivos;CDM Fernando Martín;AVENIDA SANTO ANGEL DE LA GUARDA, 6 28039 MADRID;MONCLOA - ARAVACA;9;VALDEZARZA;94;439659,03;4479160,82;-3.7107207495907812;40.461051685261125;AMCDMFERNANDOMARTIN_Electricidad_General;Externo;Energia Activa;;kWh;52455,7
2021;7;;Centros deportivos;CDM Gimnasio Moscardó;CALLE PILAR DE ZARAGOZA, 93 28028 MADRID ;SALAMANCA;4;GUINDALERA;44;442781;4476580,6;-3.674064362514168;40.43812405597574;AMCDMGIMMOSCARDOCGBT_CGBT_IG;Externo;Energia Activa;;kWh;42385
2021;7;1929;Centros deportivos;CDM Hortaleza;CARRETERA ESTACION DE HORTALEZA, 11 28033 MADRID;HORTALEZA;16;APÓSTOL SANTIAGO;165;444683,32;4481107,06;-3.6520428109526883;40.478883218418986;AMCDMHORTALEZACT_Interruptor_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;71890,1
2021;7;1933;Centros deportivos;CDM La Elipa;CALLE ALCALDE GARRIDO JUARISTI, 17 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444343,25;4474045,26;-3.6548487612407725;40.414668189563315;acciona_laelipa;telemedida;Energia Activa;;kWh;61826
2021;7;1935;Centros deportivos;CDM La Mina;CALLE  MONSEÑOR OSCAR ROMERO,  41  28025  MADRID;CARABANCHEL;11;VISTA ALEGRE;114;436594,28;4470496,05;-3.7467549471754307;40.382255413146034;AMCDMLAMINA_Electricidad_General;Externo;Energia Activa;;kWh;47410,9
2021;7;;Centros deportivos;CDM María Jesús Rosa;AVENIDA  MONFORTE DE LEMOS,  38  28029  MADRID;FUENCARRAL - EL PARDO;8;EL PILAR;84;438096,2;4482093,07;-3.7089994931940193;40.47902750223984;AMCDMMJESUSROSA_Electricidad_General;Externo;Energia Activa;;kWh;199878,1
2021;7;848;Centros deportivos;CDM Miguel Guillen Prim;CALLE FUENTIDUEÑA, 6 (ESQUINA CALLE PUERTO PORZUNA) 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTÓRICO DE VALLECAS;181;447071,57;4469415,94;-3.62204226308822;40.3737715570246;AMCDMMGUILLENPRIMCGBT_Electricidad_General;Externo;Energia Activa;;kWh;181,5
2021;7;1941;Centros deportivos;CDM Playa Victoria;CALLE HIERBABUENA, 2 28039 MADRID;TETUÁN;6;BERRUGUETE;66;440472,29;4478976,84;-3.7016309815462454;40.459185470607935;AMCDMPVICTORIA_Interruptor_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;33957
2021;7;1889;Centros deportivos;CDM Pueblo Nuevo;CALLE FRANCISCO RIOJA, 14 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445839,4;4475685,17;-3.6380132760089876;40.43014181400333;AMCDMPUEBLONUEVO_Interruptor_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;32640
2021;7;1571;Centros deportivos;CDM Raúl González;CALLE  BENIMAMET,  137  28021  MADRID;VILLAVERDE;17;SAN CRISTÓBAL;172;441850,13;4466385,93;-3.6841840858141337;40.34593494202054;AMCDMRAULGONZALEZ_Electricidad_General;Externo;Energia Activa;;kWh;25853,7
2021;7;1942;Centros deportivos;CDM San Blas;CALLE ARCOS DE JALON, 59 28037 MADRID;SAN BLAS - CANILLEJAS;20;HELLÍN;202;448008,06;4475522,17;-3.6129409074783;40.4287119519523;acciona_sanblas;telemedida;Energia Activa;;kWh;123111
2021;7;1943;Centros deportivos;CDM San Cristóbal;PLAZA  PINAZO,  9  28021  MADRID;VILLAVERDE;17;SAN CRISTÓBAL;172;441279,48;4466040,48;-3.6906881704736083;40.34303634869714;AMCDMSANCRISTOBAL_Electricidad_General;Externo;Energia Activa;;kWh;2242,4
2021;7;1656;Centros deportivos;CDM Wilfred Agbonavbare - Alberto García;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;13;ENTREVÍAS;131;444236,45;4469239,87;-3.6560976103843;40.37204305783915;AMCDMALBERTOG_Interruptor_General;Externo;Energia Activa;;kWh;48826,1
2021;7;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;10;LUCERO;103;436373,24;4473268,33;-3.7500195164933143;40.40760080843823;AMCEIPBOLIVIA_Electricidad_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;801
2021;7;49;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBERÍ;7;VALLEHERMOSO;76;439884,49;4476723,65;-3.708257053283696;40.439115564429116;AMCPCMOYANO_Electricidad_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;1907,9
2021;7;278;Centros escolares;CEIP Concepción Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;11;COMILLAS;111;439319,32;4472127,86;-3.7110683133563716;40.39824381077428;AMCPCONARENAL_Electricidad_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;2587
2021;7;;Centros escolares;CEIP Cristóbal Colón;CARRETERA  CARABANCHEL A VILLAVERDE,  109  28041  MADRID;VILLAVERDE;17;VILLAVERDE ALTO;171;440036,98;4466877,72;-3.70609301518351;40.3503019793529;AMCEIPCCOLON_Elect_General_Colegio;Externo;Energia Activa;;kWh;1863,2
2021;7;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967,83;4470923,83;-3.729999509109673;40.38645824863816;AMCEIPISAACPERAL_Electricidad_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;1314,7
2021;7;1028;Centros escolares;CEIP Madroño;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444386,73;4472608,31;-3.6547868183395873;40.402312403210814;AMCPMADRONO_Electricidad_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;2129,9
2021;7;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642,7;4473629,39;-3.7106372993064745;40.411427160112815;AMCPPALOMA_Electricidad_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;4225,7
2021;7;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745,01;4470201,39;-3.6972821974614196;40.380523117574946;AMCPFUENCISLA_Electricidad_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;2197,5
2021;7;342;Centros escolares;CEIP Patriarca Obispo Elio Garay;CALLE  LOPEZ DE HOYOS,  40  28006  MADRID;CHAMARTÍN;5;EL VISO;51;442191,39;4476785,64;-3.6775271587200176;40.44124810405872;AMCEIPPOBISPOEGARAY_Electricidad_General;Externo;Energia Activa;;kWh;782,9
2021;7;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230,55;4475371,56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Electricidad;Externo;Energia Activa;Activa Interruptor Gral - Bus;kWh;893
2021;7;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFÍO;126;439235,73;4470063,37;-3.7158207588239685;40.379271000451105;AMCPPRADOLONGO_Electricidad_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;2092,7
2021;7;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;12;ORCASITAS;121;438955,61;4468897,52;-3.718516174164925;40.36857243836856;AMCPPRICO_Electricidad_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;1249,5
2021;7;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;1;PALACIO;11;439580,6;4473834,01;-3.71212631464;40.4129348523462;ResidenciaSanildefonso_Electricidad;Externo;Energia Activa;Activa Interruptor Gral - Bus;kWh;2674
2021;7;143;Centros escolares;CEIP Rufino Blanco;CALLE  GENERAL ALVAREZ DE CASTRO,  46  28010  MADRID;CHAMBERÍ;7;TRAFALGAR;73;440410,01;4476636,75;-3.7020038809679128;40.438300660515864;AMCEIPRUFINOBLANCO_Electricidad_General;Externo;Energia Activa;;kWh;11019,3
2021;7;;Centros escolares;CEIP San Isidoro;CALLE  FUENTERRABIA,  15  28014  MADRID;RETIRO;3;PACÍFICO;31;442195,4;4473131,5;-3.6812457537336245;40.40679188136205;AMCEIPSANISIDRO_Electricidad_General;Externo;Energia Activa;;kWh;1107,1
2021;7;177;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417,82;4473742,83;-3.7140360474586;40.4121016245246;CEIPVazquezmella_Electricidad;Externo;Energia Activa;Activa Interruptor Gral - Bus;kWh;1121,6
2021;7;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335,92;4473634,38;-3.714990913868;40.4111186882429;CentromayoresSanfrancisco_Electricidad;Externo;Energia Activa;Activa Interruptor Gral - Bus;kWh;28519,8
2021;7;1359;Centros mixtos;Complejo Antonio Machado (CC, CM, Bib y EM);CALLE SAN ROMÁN DEL VALLE, 8 28037 MADRID;SAN BLAS - CANILLEJAS;20;ARCOS;204;447258,84;4474669,49;-3.621739896888182;40.41967156295551;AMCCAMACHADO_Electricidad_General;Externo;Energia Activa;;kWh;15978,9
2021;7;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL - EL PARDO;8;EL PILAR;84;440036,44;4481276,19;-3.709012712706959;40.479004163276095;acciona_complejovaguada;telemedida;Energia Activa;;kWh;135046
2021;7;473;Centros sociales;CS Teresa de Calcuta;PLAZA NAVIO, 4 28042 MADRID;BARAJAS;21;ALAMEDA DE OSUNA;211;450183,84;4478454,95;-3.5871353643605675;40.45552661743925;AMCSTCALCUTACGBT_Electricidad_General;Externo;Energia Activa;;kWh;4647,6
2021;7;2446;Centros mixtos;CSC Montecarmelo;AVENIDA  MONASTERIO DE SILOS,  57  28049  MADRID;FUENCARRAL - EL PARDO;8;EL GOLOSO;88;440966;4484220,7;-3.696952039577801;40.504630657712134;AMCSMONTECARMELO_Electricidad_General_Red;Externo;Energia Activa;;kWh;17464
2021;7;772;Centros administrativos;JMD Centro;CALLE MAYOR, 72 28013 MADRID;CENTRO;1;PALACIO;11;439700,82;4474124,14;-3.7107369303703;40.4155572059031;acciona_jdc_0772;telemedida;Energia Activa;;kWh;25389
2021;7;97;Centros administrativos;JMD Chamberí;PLAZA CHAMBERI, 4 28010 MADRID;CHAMBERÍ;7;ALMAGRO;74;440869,04;4476056,1;-3.696209393767502;40.433186008045105;AMJMCHAMBERI_Electricidad_General;Externo;Energia Activa;;kWh;16702,9
2021;7;1082;Centros administrativos;JMD Fuencarral;AVENIDA MONFORTE DE LEMOS, 40 28029 MADRID;FUENCARRAL - EL PARDO;8;EL PILAR;84;439842,57;4481114,66;-3.7097284197807;40.4785409720142;AMLAVAGUADACT_Junta_Distrito;Externo;Energia Activa;;kWh;6289,1
2021;7;1547;Centros administrativos;JMD Retiro;PLAZA DAOIZ Y VELARDE, 2 28007 MADRID;RETIRO;3;PACÍFICO;31;442512,53;4472641,09;-3.6767484416364744;40.40260433216089;AMJMRETIRO_CClima_EViejo_Enfriadora1+AMJMRETIRO_CClima_EViejo_Enfriadora2+AMJMRETIRO_CGBT_ENuevo_CClimaCubierta+AMJMRETIRO_CGBT_ENuevo_Comisaria1+AMJMRETIRO_CGBT_ENuevo_Comisaria2+AMJMRETIRO_CGBT_ENuevo_PBaja+AMJMRETIRO_CGBT_ENuevo_PPrimera+AMJMRETIRO_CGBT_ENuevo_PSegunda+AMJMRETIRO_CGBT_ENuevo_PTercera+AMJMRETIRO_CGBT_EViejo_Alumb_PSot+AMJMRETIRO_CGBT_EViejo_Climatizador+AMJMRETIRO_CGBT_EViejo_Fuerza_P0+AMJMRETIRO_CGBT_EViejo_Fuerza_P1+AMJMRETIRO_CGBT_EViejo_Fuerza_P2+AMJMRETIRO_CGBT_EViejo_Fuerza_P3;Procesado;Energia Activa;;kWh;51875,3
2021;7;38;Centros administrativos;JMD Tetuán;CALLE BRAVO MURILLO, 357 28020 MADRID;TETUÁN;6;ALMENARA;64;441177,08;4479694,39;-3.692941512799195;40.46519734181354;AMJMTETUAN_JGob_IG;Externo;Energia Activa;;kWh;9180
2021;7;;Centros culturales y bibliotecas;Museo de Historia;CALLE FUENCARRAL, 78 28004 MADRID;CENTRO;1;JUSTICIA;14;440550,21;4475251,86;-3.7007090795268223;40.42582431585514;AMMHISTORIACGBT_Electricidad_General;Externo;Energia Activa;;kWh;60,1
2021;7;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFÍO;126;439280,11;4469746,13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_GeneralBT;Externo;Energia Activa;Activa Interruptor Gral;kWh;35124
2021;7;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;JERÓNIMOS;35;441294,07;4474471,09;-3.6919909715652;40.4187965631925;acciona_cibeles;telemedida;Energia Activa;;kWh;568864
2021;7;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937,24;4474516,9;-3.695760433679633;40.419308936692836;acciona_sedeaghacienda;telemedida;Energia Activa;;kWh;132077
2021;7;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962,85;4472100,21;-3.7663713097572;40.3969681670062;AMBIBAGONZALEZ_Electricidad_General;Externo;Energia Activa;;kWh;56175,2
2021;7;782;Centros culturales y bibliotecas;Biblioteca Iván de Vargas;CALLE  SAN JUSTO,  5  28005  MADRID;CENTRO;1;PALACIO;11;439792,03;4473955,1;-3.7096042005805345;40.41417035961479;AMBPMIVANDEVARGAS_Elect_General;Externo;Energia Activa;;kWh;9932,6
2021;7;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;JERÓNIMOS;35;442401,74;4474247,41;-3.6796432754374946;40.41678861549688;AMBIBETRIAS_Electricidad_General;Externo;Energia Activa;;kWh;46675
2021;7;1046;Centros culturales y bibliotecas;Planetario de Madrid;AVENIDA  PLANETARIO,  16  28045  MADRID;ARGANZUELA;2;LEGAZPI;24;441919,09;4471566,9;-3.6849454373727;40.39283930441695;AMPLANETARIO_Electricidad_General;Externo;Energia Activa;;kWh;132872,1
2021;7;;Centros administrativos;Madrid Emprende;CALLE  PRINCIPE DE VERGARA,  140  PLANTA  1ª  28002  MADRID;CHAMARTÍN;5;CIUDAD JARDÍN;53;442513,91;4477295,6;-3.67786861128952;40.4443263575816;AMMADRIDEMPRENDE_Electricidad_General;Externo;Energia Activa;;kWh;6494,5
2021;7;;Centros sociales;CSS José Villarreal;CALLE  GUILLERMO DE OSMA,  14  28045  MADRID;ARGANZUELA;2;CHOPERA;23;440779,12;4471782,08;-3.69781018604504;40.3945361930946;AMCSSJOSEVILLAREAL_Electricidad_General;Externo;Energia Activa;;kWh;37156,4
2021;7;1541;Centros deportivos;CDM Samaranch;PASEO IMPERIAL, 20 28005 MADRID;ARGANZUELA;2;IMPERIAL;21;439121,92;4473233,91;-3.7174746394157;40.4074954036895;AMCDMSAMARANCH_General_BT;Externo;Energia Activa;;kWh;39203,2
2021;7;1119;Centros mixtos;CDI Arganzuela;CALLE CANARIAS, 17 28045 MADRID;ARGANZUELA;2;PALOS DE MOGUER;26;440987,11;4472682,14;-3.6954429745674;40.4026590845045;AMCDIARGANZUELA_Contador_Electricidad;Externo;Energia Activa;Activa Contador Gral - Bus;kWh;120695
2021;7;853;Centros culturales y bibliotecas;CC/BPM Gloria Fuertes;AVENIDA LOGROÑO, 179 28042 MADRID;BARAJAS;21;CORRALEJOS;215;449662,16;4479050,27;-3.5930771416345286;40.461008617871926;AMBIBGLORIAFUERTES_Electricidad_General*0.572;Procesado;Energia Activa;;kWh;4967,8
2021;7;;Centros culturales y bibliotecas;CMM Acuario;CALLE ACUARIO, 27 PLANTA 1ª 28042 MADRID;BARAJAS;21;CASCO HISTÓRICO DE BARAJAS;213;450856,06;4480714,31;-3.574747837304356;40.47618149000194;AMCMACUARIO_Electricidad_General;Externo;Energia Activa;;kWh;18569,4
2021;7;;Centros mixtos;CSC García Lorca;CALLE  EUGENIA DE MONTIJO,  105  28044  MADRID;CARABANCHEL;11;BUENAVISTA;116;436272,1;4469568,5;-3.7506920153715964;40.37426253091966;AMCCGARCIALORCA_Electricidad_General;Externo;Energia Activa;;kWh;1620,3
2021;7;;Centros escolares;CEIP Fernando el Católico;CALLE  FERNANDO EL CATOLICO,  16  28015  MADRID;CHAMBERÍ;7;ARAPILES;72;439856,85;4476179,25;-3.70909241205986;40.4340817975365;AMCEIPFELCATOLICO_Electricidad_General;Externo;Energia Activa;;kWh;2753,7
2021;7;;Centros administrativos;JMD Ciudad Lineal;AVENIDA  INSTITUCION LIBRE DE ENSEÑANZA,  16  28037  MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445963,6;4476352,07;-3.6364151281407935;40.43622119989908;AMJMDCLINEAL_Electricidad_General;Externo;Energia Activa;;kWh;38699,5
2021;7;702;Centros culturales y bibliotecas;Biblioteca Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445565,18;4475620;-3.641334923876934;40.42963395178173;AMBIBPABLONERUDA_Electricidad_General-AMBIBPABLONERUDA_Centro_Dia;Procesado;Energia Activa;;kWh;6473,5
2021;7;;Centros culturales y bibliotecas;CC La Elipa y CSS Santa Felicidad;CALLE  SANTA FELICIDAD,  39  28017  MADRID;CIUDAD LINEAL;15;VENTAS;151;444818,51;4475138,86;-3.6488146218251276;40.42476214245043;AMCCLAELIPA_Electricidad_General;Externo;Energia Activa;;kWh;12919,5
2021;7;;Centros culturales y bibliotecas;CC y CM San Juan Bautista;CALLE TREVIANA, 1 28043 MADRID;CIUDAD LINEAL;15;SAN JUAN BAUTISTA;156;444188,23;4478177,39;-3.6577579555498385;40.45231033694087;AMCCCMSANJUANBAUTISTA_Electricidad_General;Externo;Energia Activa;;kWh;3024,6
2021;7;;Centros mixtos;CMM y CSS Luis Vives;AVENIDA  INSTITUCION LIBRE DE ENSEÑANZA,  160  28037  MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;446681,49;4474980,53;-3.627651164616872;40.42401971871467;AMCMCSSLUISVIVES_Electricidad_General;Externo;Energia Activa;;kWh;10815,7
2021;7;509;Centros culturales y bibliotecas;Biblioteca La Elipa - Islas Filipinas;CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444705,59;4474960,04;-3.6512062299873125;40.4234957928842;AMBIBIFILIPINAS_Electricidad_General;Externo;Energia Activa;;kWh;7083
2021;7;1950;Centros deportivos;CDM Vicente del Bosque;AVENIDA MONFORTE DE LEMOS, 13 28029 MADRID;FUENCARRAL - EL PARDO;8;LA PAZ;85;441183,53;4481081,65;-3.6939060688019;40.4783396017234;acciona_vicentedelbosque;telemedida;Energia Activa;;kWh;59942
2021;7;1771;Centros deportivos;CDM La Masó;CALLE MASO, 80 (C/V VENTISQUERO DE LA CONDESA) 28034 MADRID;FUENCARRAL - EL PARDO;8;MIRASIERRA;87;439374,53;4481857,03;-3.7153208255768;40.4851944115249;AMCDMLAMASO_GeneralBT;Externo;Energia Activa;Activa Interruptor Gral;kWh;77437
2021;7;1937;Centros deportivos;CDM Luis Aragonés;CALLE EL PROVENCIO, 20 28043 MADRID;HORTALEZA;16;CANILLAS;163;446721,93;4479594,57;-3.62783298581013;40.46547736811336;AMCDMLARAGONESVERANO_Interruptor_General;Externo;Energia Activa;Activa Interruptor Gral;kWh;35330,1
2021;7;2204;Centros culturales y bibliotecas;Biblioteca María Lejárraga;CALLE PRINCESA DE EBOLI, 29 28050 MADRID;HORTALEZA;16;VALDEFUENTES;166;444461,6;4482377,51;-3.655405015918612;40.49055520560343;AMBIBMLEJARRAGA_Electricidad_General*0.2961;Procesado;Energia Activa;;kWh;17413,2
2021;7;;Centros administrativos;JMD Hortaleza;CARRETERA CANILLAS, 2 28043 MADRID;HORTALEZA;16;CANILLAS;163;444292,08;4479398,81;-3.656592960667253;40.46316564352573;AMJMDHORTALEZA_Electricidad_General;Externo;Energia Activa;;kWh;13757,6
2021;7;547;Centros administrativos;JMD Latina;AVENIDA  LAS AGUILAS,  2  A  28044  MADRID;LATINA;10;ÁGUILAS;107;435134,83;4470776,22;-3.7646888345823384;40.38514079523045;AMJMDLATINA_Electricidad_General;Externo;Energia Activa;;kWh;32480,2
2021;7;1140;Centros deportivos;CDM Gallur;CALLE GALLUR, 2 28047 MADRID;LATINA;10;CÁRMENES;101;437486,41;4472283,7;-3.7366551160812;40.3988143311267;AMCDMGALLURPISCINA_CT2_Red+AMCDMGALLURFUTBOL_Red+AMCDMGALLURPISTA_Contador_General;Procesado;Energia Activa;Activa Interruptor Gral;kWh;27272
2021;7;850;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589,53;4473440,92;-3.6530587077141;40.4097421858525;AMBIBMDELIBES_Electricidad_General;Externo;Energia Activa;;kWh;22386
2021;7;;Centros culturales y bibliotecas;CMM El Almendro;CALLE  LADERA DE LOS ALMENDROS,  6  28032  MADRID;VICÁLVARO;19;CASCO HISTÓRICO DE VICÁLVARO;191;447135,46;4472748,72;-3.622723456977055;40.40345225985573;AMCMMELALMENDRO_Electricidad_General;Externo;Energia Activa;;kWh;16053,8
2021;7;;Centros sociales;Apartamentos Tutelados Retiro;CALLE  JOSE MARTINEZ DE VELASCO,  22  28007  MADRID;RETIRO;3;ESTRELLA;33;443335,26;4473987,32;-3.667718515921123;40.41481944595919;AMAPARTUTELADOSRETIRO_Electricidad_General;Externo;Energia Activa;;kWh;16813,1
2021;7;;Centros escolares;CEIP Escuelas Aguirre;CALLE  PIO BAROJA,  4  28009  MADRID;RETIRO;3;NIÑO JESÚS;36;442760,98;4473981,89;-3.67465694323403;40.4144917901955;AMCEIPESCAGUIRRE_Electricidad_General;Externo;Energia Activa;;kWh;1587,7
2021;7;;Centros escolares;CEIP José Calvo Sotelo;AVENIDA  CIUDAD DE BARCELONA,  83  28007  MADRID;RETIRO;3;ADELFAS;32;442848,27;4472465,91;-3.6723618998787435;40.40111204454797;AMCEIPJCALVOSOTELO_Electricidad_General;Externo;Energia Activa;;kWh;1859,8
2021;7;;Centros escolares;CEIP Ciudad de Roma;CALLE  JUAN ESPLANDIU,  2  28007  MADRID;RETIRO;3;ESTRELLA;33;443513;4474063,01;-3.6649200299875795;40.415548981553435;AMCEIPCDEROMA_Electricidad_General;Externo;Energia Activa;;kWh;7494
2021;7;;Centros sociales;CSS Guindalera;CALLE  PILAR DE ZARAGOZA,  28  28028  MADRID;SALAMANCA;4;GUINDALERA;44;443235,39;4476092,52;-3.668341226294794;40.4336709406958;AMCSSGUINDALERA_Electricidad_General;Externo;Energia Activa;;kWh;13120,4
2021;7;1974;Centros administrativos;JMD San Blas;AVENIDA ARCENTALES, 28 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448288,44;4476153,63;-3.6093213451679547;40.4346558664931;AMJMSANBLASCGBT_Electricidad_General;Externo;Energia Activa;;kWh;17706,4
2021;7;2011;Centros culturales y bibliotecas;CC Eduardo Úrculo & Biblioteca María Zambrano;PLAZA DONOSO, 5 28029 MADRID;TETUÁN;6;ALMENARA;64;441226,74;4480063,97;-3.697317069897467;40.46917467820605;AMCCEURCULOBIBMZAMBRANO_Elec_Gral_Red;Externo;Energia Activa;;kWh;50947,5
2021;7;;Centros sociales;CSS San Filiberto;CALLE  SAN FILIBERTO,  7  28026  MADRID;USERA;12;MOSCARDÓ;125;439292,91;4470814,64;-3.7144898128018777;40.385895351398965;AMCSSSANFILIBERTO_Electricidad_General;Externo;Energia Activa;;kWh;11940,4
2021;7;;Centros culturales y bibliotecas;CMM Orcasur;AVENIDA  ORCASUR,  60  28041  MADRID;USERA;12;ORCASUR;122;440558,44;4468830,39;-3.69954710390932;40.368311695306396;AMCMMORCASUR_Electricidad_General;Externo;Energia Activa;;kWh;20412,4
2021;7;1092;Centros administrativos;JMD Usera;AVENIDA RAFAELA YBARRA, 41 28026 MADRID;USERA;12;PRADOLONGO;127;439681,41;4470452,48;-3.7096201207582395;40.382700337633004;AMJMUSERACGBT_Electricidad_General;Externo;Energia Activa;;kWh;17666,4
